fold,heldout_dataset,source_datasets,role,uid,filepath,filename,stem,dataset,language,speech_style,corpus_type,emotion_original,emotion,label,speaker,speaker_original,gender,source_split,dialog_context,dialog_emoA,dialog_emoB,is_augmented,ravdess_modality,ravdess_vocal_channel,ravdess_emotion_code,ravdess_intensity,ravdess_statement,ravdess_repetition,ravdess_actor,resd_utt_id,file_exists,split,corpus,original_split,file_key
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001889,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/fear/40_enthusiasm_fear_f_100.wav,40_enthusiasm_fear_f_100.wav,40_enthusiasm_fear_f_100,resd,russian,dialog,acted_dialog,fear,fear,2,40,40,unknown,test,enthusiasm_fear,enthusiasm,fear,False,,,,,,,,100.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/fear/40_enthusiasm_fear_f_100.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001890,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/fear/40_enthusiasm_fear_f_120.wav,40_enthusiasm_fear_f_120.wav,40_enthusiasm_fear_f_120,resd,russian,dialog,acted_dialog,fear,fear,2,40,40,unknown,test,enthusiasm_fear,enthusiasm,fear,False,,,,,,,,120.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/fear/40_enthusiasm_fear_f_120.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001891,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/fear/41_fear_disgust_f_050.wav,41_fear_disgust_f_050.wav,41_fear_disgust_f_050,resd,russian,dialog,acted_dialog,fear,fear,2,41,41,unknown,test,disgust_fear,fear,disgust,False,,,,,,,,50.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/fear/41_fear_disgust_f_050.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001892,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/fear/41_fear_disgust_f_100.wav,41_fear_disgust_f_100.wav,41_fear_disgust_f_100,resd,russian,dialog,acted_dialog,fear,fear,2,41,41,unknown,test,disgust_fear,fear,disgust,False,,,,,,,,100.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/fear/41_fear_disgust_f_100.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001893,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/fear/42_anger_fear_f_020.wav,42_anger_fear_f_020.wav,42_anger_fear_f_020,resd,russian,dialog,acted_dialog,fear,fear,2,42,42,unknown,test,anger_fear,anger,fear,False,,,,,,,,20.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/fear/42_anger_fear_f_020.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001894,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/fear/42_anger_fear_f_070.wav,42_anger_fear_f_070.wav,42_anger_fear_f_070,resd,russian,dialog,acted_dialog,fear,fear,2,42,42,unknown,test,anger_fear,anger,fear,False,,,,,,,,70.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/fear/42_anger_fear_f_070.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001895,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/fear/42_anger_fear_f_080.wav,42_anger_fear_f_080.wav,42_anger_fear_f_080,resd,russian,dialog,acted_dialog,fear,fear,2,42,42,unknown,test,anger_fear,anger,fear,False,,,,,,,,80.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/fear/42_anger_fear_f_080.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001896,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/fear/42_anger_fear_f_110.wav,42_anger_fear_f_110.wav,42_anger_fear_f_110,resd,russian,dialog,acted_dialog,fear,fear,2,42,42,unknown,test,anger_fear,anger,fear,False,,,,,,,,110.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/fear/42_anger_fear_f_110.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001897,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/fear/42_anger_fear_f_140.wav,42_anger_fear_f_140.wav,42_anger_fear_f_140,resd,russian,dialog,acted_dialog,fear,fear,2,42,42,unknown,test,anger_fear,anger,fear,False,,,,,,,,140.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/fear/42_anger_fear_f_140.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001898,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/fear/42_anger_fear_f_170.wav,42_anger_fear_f_170.wav,42_anger_fear_f_170,resd,russian,dialog,acted_dialog,fear,fear,2,42,42,unknown,test,anger_fear,anger,fear,False,,,,,,,,170.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/fear/42_anger_fear_f_170.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001899,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/fear/48_fear_disgust_f_080.wav,48_fear_disgust_f_080.wav,48_fear_disgust_f_080,resd,russian,dialog,acted_dialog,fear,fear,2,48,48,unknown,test,disgust_fear,fear,disgust,False,,,,,,,,80.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/fear/48_fear_disgust_f_080.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001900,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/01_happiness_anger h_010.wav,01_happiness_anger h_010.wav,01_happiness_anger h_010,resd,russian,dialog,acted_dialog,happy,happy,3,1,1,unknown,test,anger_happiness,happiness,anger,False,,,,,,,,10.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/01_happiness_anger h_010.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001901,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/01_happiness_anger h_030.wav,01_happiness_anger h_030.wav,01_happiness_anger h_030,resd,russian,dialog,acted_dialog,happy,happy,3,1,1,unknown,test,anger_happiness,happiness,anger,False,,,,,,,,30.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/01_happiness_anger h_030.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001902,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/01_happiness_anger h_040.wav,01_happiness_anger h_040.wav,01_happiness_anger h_040,resd,russian,dialog,acted_dialog,happy,happy,3,1,1,unknown,test,anger_happiness,happiness,anger,False,,,,,,,,40.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/01_happiness_anger h_040.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001903,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/01_happiness_anger h_050.wav,01_happiness_anger h_050.wav,01_happiness_anger h_050,resd,russian,dialog,acted_dialog,happy,happy,3,1,1,unknown,test,anger_happiness,happiness,anger,False,,,,,,,,50.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/01_happiness_anger h_050.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001904,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/01_happiness_anger h_100.wav,01_happiness_anger h_100.wav,01_happiness_anger h_100,resd,russian,dialog,acted_dialog,happy,happy,3,1,1,unknown,test,anger_happiness,happiness,anger,False,,,,,,,,100.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/01_happiness_anger h_100.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001905,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/06_happiness_enthusiasm h_071.wav,06_happiness_enthusiasm h_071.wav,06_happiness_enthusiasm h_071,resd,russian,dialog,acted_dialog,happy,happy,3,6,6,unknown,test,enthusiasm_happiness,happiness,enthusiasm,False,,,,,,,,71.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/06_happiness_enthusiasm h_071.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001906,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/06_happiness_enthusiasm h_072.wav,06_happiness_enthusiasm h_072.wav,06_happiness_enthusiasm h_072,resd,russian,dialog,acted_dialog,happy,happy,3,6,6,unknown,test,enthusiasm_happiness,happiness,enthusiasm,False,,,,,,,,72.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/06_happiness_enthusiasm h_072.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001907,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/09_neutral_happiness h_071.wav,09_neutral_happiness h_071.wav,09_neutral_happiness h_071,resd,russian,dialog,acted_dialog,happy,happy,3,9,9,unknown,test,happiness_neutral,neutral,happiness,False,,,,,,,,71.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/09_neutral_happiness h_071.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001908,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/10_happiness_anger h_050.wav,10_happiness_anger h_050.wav,10_happiness_anger h_050,resd,russian,dialog,acted_dialog,happy,happy,3,10,10,unknown,test,anger_happiness,happiness,anger,False,,,,,,,,50.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/10_happiness_anger h_050.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001909,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/10_happiness_anger h_060.wav,10_happiness_anger h_060.wav,10_happiness_anger h_060,resd,russian,dialog,acted_dialog,happy,happy,3,10,10,unknown,test,anger_happiness,happiness,anger,False,,,,,,,,60.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/10_happiness_anger h_060.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001910,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/10_happiness_anger h_090.wav,10_happiness_anger h_090.wav,10_happiness_anger h_090,resd,russian,dialog,acted_dialog,happy,happy,3,10,10,unknown,test,anger_happiness,happiness,anger,False,,,,,,,,90.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/10_happiness_anger h_090.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001911,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/10_happiness_anger h_120.wav,10_happiness_anger h_120.wav,10_happiness_anger h_120,resd,russian,dialog,acted_dialog,happy,happy,3,10,10,unknown,test,anger_happiness,happiness,anger,False,,,,,,,,120.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/10_happiness_anger h_120.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001912,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/18_happiness_neutral_h_160.wav,18_happiness_neutral_h_160.wav,18_happiness_neutral_h_160,resd,russian,dialog,acted_dialog,happy,happy,3,18,18,unknown,test,happiness_neutral,happiness,neutral,False,,,,,,,,160.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/18_happiness_neutral_h_160.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001913,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/21_happiness_anger_h_120.wav,21_happiness_anger_h_120.wav,21_happiness_anger_h_120,resd,russian,dialog,acted_dialog,happy,happy,3,21,21,unknown,test,anger_happiness,happiness,anger,False,,,,,,,,120.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/21_happiness_anger_h_120.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001920,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/26_enthusiasm_happiness_h_040.wav,26_enthusiasm_happiness_h_040.wav,26_enthusiasm_happiness_h_040,resd,russian,dialog,acted_dialog,happy,happy,3,26,26,unknown,test,enthusiasm_happiness,enthusiasm,happiness,False,,,,,,,,40.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/26_enthusiasm_happiness_h_040.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001921,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/26_enthusiasm_happiness_h_120.wav,26_enthusiasm_happiness_h_120.wav,26_enthusiasm_happiness_h_120,resd,russian,dialog,acted_dialog,happy,happy,3,26,26,unknown,test,enthusiasm_happiness,enthusiasm,happiness,False,,,,,,,,120.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/26_enthusiasm_happiness_h_120.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001926,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/30_fear_happiness_h_060.wav,30_fear_happiness_h_060.wav,30_fear_happiness_h_060,resd,russian,dialog,acted_dialog,happy,happy,3,30,30,unknown,test,fear_happiness,fear,happiness,False,,,,,,,,60.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/30_fear_happiness_h_060.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001927,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/30_fear_happiness_h_100.wav,30_fear_happiness_h_100.wav,30_fear_happiness_h_100,resd,russian,dialog,acted_dialog,happy,happy,3,30,30,unknown,test,fear_happiness,fear,happiness,False,,,,,,,,100.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/30_fear_happiness_h_100.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001928,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/30_fear_happiness_h_110.wav,30_fear_happiness_h_110.wav,30_fear_happiness_h_110,resd,russian,dialog,acted_dialog,happy,happy,3,30,30,unknown,test,fear_happiness,fear,happiness,False,,,,,,,,110.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/30_fear_happiness_h_110.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001929,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/30_fear_happiness_h_170.wav,30_fear_happiness_h_170.wav,30_fear_happiness_h_170,resd,russian,dialog,acted_dialog,happy,happy,3,30,30,unknown,test,fear_happiness,fear,happiness,False,,,,,,,,170.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/30_fear_happiness_h_170.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001935,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/36_disgust_happiness_h_010.wav,36_disgust_happiness_h_010.wav,36_disgust_happiness_h_010,resd,russian,dialog,acted_dialog,happy,happy,3,36,36,unknown,test,disgust_happiness,disgust,happiness,False,,,,,,,,10.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/36_disgust_happiness_h_010.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001936,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/36_disgust_happiness_h_030.wav,36_disgust_happiness_h_030.wav,36_disgust_happiness_h_030,resd,russian,dialog,acted_dialog,happy,happy,3,36,36,unknown,test,disgust_happiness,disgust,happiness,False,,,,,,,,30.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/36_disgust_happiness_h_030.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001937,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/36_disgust_happiness_h_050.wav,36_disgust_happiness_h_050.wav,36_disgust_happiness_h_050,resd,russian,dialog,acted_dialog,happy,happy,3,36,36,unknown,test,disgust_happiness,disgust,happiness,False,,,,,,,,50.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/36_disgust_happiness_h_050.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001938,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/36_disgust_happiness_h_120.wav,36_disgust_happiness_h_120.wav,36_disgust_happiness_h_120,resd,russian,dialog,acted_dialog,happy,happy,3,36,36,unknown,test,disgust_happiness,disgust,happiness,False,,,,,,,,120.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/36_disgust_happiness_h_120.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001940,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/45_happiness_sadness_h_020.wav,45_happiness_sadness_h_020.wav,45_happiness_sadness_h_020,resd,russian,dialog,acted_dialog,happy,happy,3,45,45,unknown,test,happiness_sadness,happiness,sadness,False,,,,,,,,20.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/45_happiness_sadness_h_020.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001941,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/45_happiness_sadness_h_030.wav,45_happiness_sadness_h_030.wav,45_happiness_sadness_h_030,resd,russian,dialog,acted_dialog,happy,happy,3,45,45,unknown,test,happiness_sadness,happiness,sadness,False,,,,,,,,30.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/45_happiness_sadness_h_030.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001942,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/45_happiness_sadness_h_120.wav,45_happiness_sadness_h_120.wav,45_happiness_sadness_h_120,resd,russian,dialog,acted_dialog,happy,happy,3,45,45,unknown,test,happiness_sadness,happiness,sadness,False,,,,,,,,120.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/45_happiness_sadness_h_120.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001943,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/49_sadness_happiness_h_070.wav,49_sadness_happiness_h_070.wav,49_sadness_happiness_h_070,resd,russian,dialog,acted_dialog,happy,happy,3,49,49,unknown,test,happiness_sadness,sadness,happiness,False,,,,,,,,70.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/49_sadness_happiness_h_070.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001944,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/03_disgust_neutral n_010.wav,03_disgust_neutral n_010.wav,03_disgust_neutral n_010,resd,russian,dialog,acted_dialog,neutral,neutral,4,3,3,unknown,test,disgust_neutral,disgust,neutral,False,,,,,,,,10.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/03_disgust_neutral n_010.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001945,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/07_fear_neutral n_060.wav,07_fear_neutral n_060.wav,07_fear_neutral n_060,resd,russian,dialog,acted_dialog,neutral,neutral,4,7,7,unknown,test,fear_neutral,fear,neutral,False,,,,,,,,60.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/07_fear_neutral n_060.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001946,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/07_fear_neutral n_150.wav,07_fear_neutral n_150.wav,07_fear_neutral n_150,resd,russian,dialog,acted_dialog,neutral,neutral,4,7,7,unknown,test,fear_neutral,fear,neutral,False,,,,,,,,150.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/07_fear_neutral n_150.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001947,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/07_fear_neutral n_160.wav,07_fear_neutral n_160.wav,07_fear_neutral n_160,resd,russian,dialog,acted_dialog,neutral,neutral,4,7,7,unknown,test,fear_neutral,fear,neutral,False,,,,,,,,160.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/07_fear_neutral n_160.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001948,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/07_fear_neutral n_170.wav,07_fear_neutral n_170.wav,07_fear_neutral n_170,resd,russian,dialog,acted_dialog,neutral,neutral,4,7,7,unknown,test,fear_neutral,fear,neutral,False,,,,,,,,170.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/07_fear_neutral n_170.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001949,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/09_neutral_happiness n_020.wav,09_neutral_happiness n_020.wav,09_neutral_happiness n_020,resd,russian,dialog,acted_dialog,neutral,neutral,4,9,9,unknown,test,happiness_neutral,neutral,happiness,False,,,,,,,,20.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/09_neutral_happiness n_020.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001950,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/09_neutral_happiness n_052.wav,09_neutral_happiness n_052.wav,09_neutral_happiness n_052,resd,russian,dialog,acted_dialog,neutral,neutral,4,9,9,unknown,test,happiness_neutral,neutral,happiness,False,,,,,,,,52.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/09_neutral_happiness n_052.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001951,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/09_neutral_happiness n_060.wav,09_neutral_happiness n_060.wav,09_neutral_happiness n_060,resd,russian,dialog,acted_dialog,neutral,neutral,4,9,9,unknown,test,happiness_neutral,neutral,happiness,False,,,,,,,,60.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/09_neutral_happiness n_060.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001952,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/09_neutral_happiness n_080.wav,09_neutral_happiness n_080.wav,09_neutral_happiness n_080,resd,russian,dialog,acted_dialog,neutral,neutral,4,9,9,unknown,test,happiness_neutral,neutral,happiness,False,,,,,,,,80.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/09_neutral_happiness n_080.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001956,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/18_happiness_neutral_n_070.wav,18_happiness_neutral_n_070.wav,18_happiness_neutral_n_070,resd,russian,dialog,acted_dialog,neutral,neutral,4,18,18,unknown,test,happiness_neutral,happiness,neutral,False,,,,,,,,70.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/18_happiness_neutral_n_070.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001957,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/18_happiness_neutral_n_160.wav,18_happiness_neutral_n_160.wav,18_happiness_neutral_n_160,resd,russian,dialog,acted_dialog,neutral,neutral,4,18,18,unknown,test,happiness_neutral,happiness,neutral,False,,,,,,,,160.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/18_happiness_neutral_n_160.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001962,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/27_neutral_fear_n_020.wav,27_neutral_fear_n_020.wav,27_neutral_fear_n_020,resd,russian,dialog,acted_dialog,neutral,neutral,4,27,27,unknown,test,fear_neutral,neutral,fear,False,,,,,,,,20.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/27_neutral_fear_n_020.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001963,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/27_neutral_fear_n_072.wav,27_neutral_fear_n_072.wav,27_neutral_fear_n_072,resd,russian,dialog,acted_dialog,neutral,neutral,4,27,27,unknown,test,fear_neutral,neutral,fear,False,,,,,,,,72.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/27_neutral_fear_n_072.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001964,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/27_neutral_fear_n_100.wav,27_neutral_fear_n_100.wav,27_neutral_fear_n_100,resd,russian,dialog,acted_dialog,neutral,neutral,4,27,27,unknown,test,fear_neutral,neutral,fear,False,,,,,,,,100.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/27_neutral_fear_n_100.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001965,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/27_neutral_fear_n_110.wav,27_neutral_fear_n_110.wav,27_neutral_fear_n_110,resd,russian,dialog,acted_dialog,neutral,neutral,4,27,27,unknown,test,fear_neutral,neutral,fear,False,,,,,,,,110.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/27_neutral_fear_n_110.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001966,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/35_neutral_fear_n_050.wav,35_neutral_fear_n_050.wav,35_neutral_fear_n_050,resd,russian,dialog,acted_dialog,neutral,neutral,4,35,35,unknown,test,fear_neutral,neutral,fear,False,,,,,,,,50.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/35_neutral_fear_n_050.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001967,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/35_neutral_fear_n_070.wav,35_neutral_fear_n_070.wav,35_neutral_fear_n_070,resd,russian,dialog,acted_dialog,neutral,neutral,4,35,35,unknown,test,fear_neutral,neutral,fear,False,,,,,,,,70.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/35_neutral_fear_n_070.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001975,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/43_enthusiasm_neutral_n_040.wav,43_enthusiasm_neutral_n_040.wav,43_enthusiasm_neutral_n_040,resd,russian,dialog,acted_dialog,neutral,neutral,4,43,43,unknown,test,enthusiasm_neutral,enthusiasm,neutral,False,,,,,,,,40.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/43_enthusiasm_neutral_n_040.wav
heldout_ravdess,ravdess,emodb+resd,source_train,utt_001976,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/43_enthusiasm_neutral_n_050.wav,43_enthusiasm_neutral_n_050.wav,43_enthusiasm_neutral_n_050,resd,russian,dialog,acted_dialog,neutral,neutral,4,43,43,unknown,test,enthusiasm_neutral,enthusiasm,neutral,False,,,,,,,,50.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/43_enthusiasm_neutral_n_050.wav
